x,y,z,Cmoy
-16.0,4.0,5.0,22.600762907123865
-12.0,4.0,5.0,22.610830256914774
-8.0,4.0,5.0,22.60152052968409
-4.0,4.0,5.0,22.573625342330683
0.0,4.0,5.0,22.531963167906817
4.0,4.0,5.0,22.46671968973409
8.0,4.0,5.0,22.420380908632954
12.0,4.0,5.0,22.37162337306591
16.0,4.0,5.0,22.323297290254544
20.0,4.0,5.0,22.277252642757954
24.0,4.0,5.0,22.236969749225
28.0,4.0,5.0,22.19307854660909
32.0,4.0,5.0,22.15849484555
36.0,4.0,5.0,22.120009216701135
40.0,4.0,5.0,22.081754787638637
-60.0,8.0,5.0,30.28261410961818
-56.0,8.0,5.0,30.492206145004545
-52.0,8.0,5.0,31.220258355363637
-48.0,8.0,5.0,30.247350851454545
-44.0,8.0,5.0,29.6453048633
-40.0,8.0,5.0,28.645866598681817
-36.0,8.0,5.0,27.38054821010568
-32.0,8.0,5.0,26.01211278424659
-28.0,8.0,5.0,24.840941902238637
-24.0,8.0,5.0,24.467014292063634
-20.0,8.0,5.0,22.471762839455682
-16.0,8.0,5.0,22.516827694319318
-12.0,8.0,5.0,22.56370059123409
-8.0,8.0,5.0,22.599412000557955
-4.0,8.0,5.0,22.613541920438635
0.0,8.0,5.0,22.605159498273864
4.0,8.0,5.0,22.55287653225568
8.0,8.0,5.0,22.52966945470341
12.0,8.0,5.0,22.484737529378407
16.0,8.0,5.0,22.432199302354544
20.0,8.0,5.0,22.38379728355909
24.0,8.0,5.0,22.334660862269317
28.0,8.0,5.0,22.27986543044659
32.0,8.0,5.0,22.240804565342046
36.0,8.0,5.0,22.205432543501136
40.0,8.0,5.0,22.159230615279544
-60.0,12.0,5.0,32.00040861595454
-56.0,12.0,5.0,30.99761039756818
-52.0,12.0,5.0,30.189879759613632
-48.0,12.0,5.0,30.635061792681817
-44.0,12.0,5.0,31.043002730250002
-40.0,12.0,5.0,30.24075788102727
-36.0,12.0,5.0,29.599281893307953
-32.0,12.0,5.0,28.595980072609088
-28.0,12.0,5.0,27.40802720252386
-24.0,12.0,5.0,25.95611566066591
-20.0,12.0,5.0,24.845828343413636
-16.0,12.0,5.0,24.439715467856818
-12.0,12.0,5.0,22.47611017529659
-8.0,12.0,5.0,22.525320917002272
-4.0,12.0,5.0,22.569366881472728
0.0,12.0,5.0,22.6047651893
4.0,12.0,5.0,22.583486516531817
8.0,12.0,5.0,22.58470377524773
12.0,12.0,5.0,22.577655871097726
16.0,12.0,5.0,22.533867501870454
20.0,12.0,5.0,22.48649856200682
24.0,12.0,5.0,22.435603969402273
28.0,12.0,5.0,22.385362199375
32.0,12.0,5.0,22.337952425886364
36.0,12.0,5.0,22.290987401144317
40.0,12.0,5.0,22.247749300501138
-60.0,16.0,5.0,34.453692431693185
-56.0,16.0,5.0,33.01508107243182
-52.0,16.0,5.0,31.737762140397727
-48.0,16.0,5.0,30.929310378129543
-44.0,16.0,5.0,30.183839138011365
-40.0,16.0,5.0,30.710169755363637
-36.0,16.0,5.0,31.10041165755682
-32.0,16.0,5.0,30.13118939094091
-28.0,16.0,5.0,29.43563179327273
-24.0,16.0,5.0,28.477783334063638
-20.0,16.0,5.0,27.204636440179545
-16.0,16.0,5.0,25.87247748807273
-12.0,16.0,5.0,24.82249449807273
-4.0,16.0,5.0,22.47511043096932
0.0,16.0,5.0,22.521294405352272
4.0,16.0,5.0,22.566197883273865
8.0,16.0,5.0,22.590951243811364
12.0,16.0,5.0,22.608175238552274
16.0,16.0,5.0,22.59854218755
20.0,16.0,5.0,22.570452084186364
24.0,16.0,5.0,22.533036563823863
28.0,16.0,5.0,22.47411192365341
32.0,16.0,5.0,22.439109708861363
36.0,16.0,5.0,22.385410617261364
40.0,16.0,5.0,22.350373427120456
