x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
32,8,5,9.615426136363637e-05,2.95995e-05,7.708977272727273e-05,0.00010910198863636362,9.67003465909091e-05,0.00011571054545454545,0.00010797183238636363,9.000472727272726e-05
36,8,5,9.39259943181818e-05,2.775009090909091e-05,7.374784090909089e-05,0.00010506676136363636,9.361967045454544e-05,0.00011288818181818183,0.00010568833806818182,8.7998e-05
40,8,5,8.856920454545455e-05,2.4706431818181815e-05,7.077042613636362e-05,0.00010270142045454544,9.208738636363637e-05,0.00011095981818181817,0.000100693125,8.642654545454545e-05
-60,12,5,0.0008734551136363635,0.0007834022727272726,0.0008995142045454544,0.00086421875,0.0006798869318181818,0.0006494781818181818,0.0007353494318181817,0.0007067254545454545
-56,12,5,0.0007686460227272728,0.0007218340909090908,0.0008341894886363637,0.0007647392045454545,0.0006076003977272725,0.0006116509090909091,0.0006868210227272726,0.0006384581818181818
-52,12,5,0.0007066173579545455,0.0006657306818181817,0.0007329312499999999,0.0007301988636363636,0.0005732832954545453,0.0005645836363636363,0.0006261992897727272,0.0005882236363636363
-48,12,5,0.0007474753124999999,0.0007324295454545455,0.0008573352272727272,0.000772921875,0.0005932338920454545,0.0005590527272727272,0.0006201313920454545,0.000578
-44,12,5,0.0006942625568181818,0.0008092977272727273,0.0009855852272727273,0.0007867951704545454,0.0006055719886363636,0.0005638836363636364,0.0006607176136363636,0.0006203163636363636
-40,12,5,0.0006466400284090908,0.0008236295454545453,0.0008923551136363635,0.0006900170454545454,0.0005298754602272727,0.0005267036363636364,0.0005758981534090909,0.0005476200000000001
-36,12,5,0.000564864034090909,0.0008058886363636363,0.0008514911931818181,0.0006424150568181817,0.0004945792329545455,0.0004963567272727272,0.0005364839630681818,0.0004995247272727273
-32,12,5,0.0004681677272727272,0.0007400045454545454,0.0008001579545454545,0.0005823852272727273,0.0004245881420454545,0.0004325503636363636,0.00045603852272727274,0.0004423894545454545
-28,12,5,0.0003904309943181818,0.0006331556818181818,0.0006583684659090908,0.00045940085227272727,0.0003706422443181818,0.0003656272727272727,0.0003997897017045454,0.0003745512727272727
-24,12,5,0.0003164839772727272,0.0004484356818181818,0.0004936610795454545,0.0003647036931818181,0.00027643636363636366,0.00032027381818181813,0.0003067745170454545,0.00030074254545454536
-20,12,5,0.00024764446022727273,0.0002879290909090909,0.00039251931818181816,0.0002858056818181818,0.00023141952272727272,0.00025781345454545457,0.0002704343465909091,0.0002384014545454545
-16,12,5,0.00023836397727272724,0.00021933613636363635,0.0003138267045454545,0.0002712051136363636,0.00022374700568181813,0.0002416014545454545,0.00025757321022727275,0.0002150409090909091
-12,12,5,0.00011736946022727271,3.248743181818182e-05,9.41741477272727e-05,0.00012806363636363638,0.00011347576704545456,0.00012516854545454543,0.00013767055397727275,0.00010514000000000001
-8,12,5,0.0001208965909090909,3.658797727272727e-05,9.976761363636363e-05,0.00013228749999999998,0.00011630849999999998,0.0001275761818181818,0.00014023639204545455,0.00010817381818181818
-4,12,5,0.0001219722443181818,4.181788636363637e-05,0.0001024309659090909,0.00013674630681818182,0.00011802405681818177,0.00013020872727272727,0.00014408247159090906,0.00011162636363636365
0,12,5,0.0001259000284090909,4.4161999999999995e-05,0.00010434346590909092,0.00013796676136363636,0.00011903933522727274,0.00013176236363636362,0.00014709832386363637,0.00011426290909090909
4,12,5,0.00012539045454545454,4.270202272727272e-05,9.998806818181817e-05,0.0001348028409090909,0.00011694315340909087,0.00013156799999999998,0.00014636892045454542,0.00011271945454545456
8,12,5,0.00012516136363636363,4.201381818181818e-05,0.0001026375,0.00013570284090909092,0.00011759463068181818,0.00013405072727272726,0.00014385423295454542,0.00011276727272727273
12,12,5,0.00012560624999999998,4.3624204545454536e-05,0.00010049403409090908,0.00013459204545454546,0.00011762553409090909,0.00013490272727272726,0.00014187616477272726,0.00011069181818181818
16,12,5,0.0001232578125,4.174590909090909e-05,9.694119318181819e-05,0.00013186903409090909,0.00011577132954545454,0.00013252854545454547,0.00013486244318181817,0.00010820072727272727
20,12,5,0.00011880434659090909,3.97070909090909e-05,9.282982954545453e-05,0.00012867897727272722,0.00011191508522727271,0.00013179327272727274,0.00012998965909090908,0.00010537945454545453
24,12,5,0.00011337928977272726,3.7359045454545455e-05,9.08403409090909e-05,0.00012336107954545456,0.00010964660795454542,0.00012857836363636366,0.00012593676136363636,0.00010222763636363636
28,12,5,0.00011098022727272726,3.518020454545455e-05,8.666846590909091e-05,0.00012006335227272727,0.00010573929545454543,0.00012519,0.00011936326704545452,9.904e-05
32,12,5,0.00010525602272727272,3.2934045454545455e-05,8.271298295454544e-05,0.00011693352272727274,0.00010369489772727271,0.00012402763636363634,0.0001154322443181818,9.637072727272728e-05
36,12,5,0.00010103164772727271,3.1036772727272725e-05,8.108312499999998e-05,0.0001122710227272727,0.00010032213068181818,0.00012076909090909092,0.00011015782670454545,9.41809090909091e-05
40,12,5,9.533863636363636e-05,2.807168181818181e-05,7.767948863636364e-05,0.00010957556818181821,9.869236363636365e-05,0.00011960672727272725,0.00010718075284090909,9.238563636363638e-05
-60,16,5,0.001037894318181818,0.0009585409090909091,0.0011009403409090908,0.0010773920454545452,0.0008240948863636363,0.0008319163636363635,0.0009109990056818181,0.0008613109090909092
-56,16,5,0.0009300656249999998,0.0008673886363636362,0.0010195142045454544,0.0009144772727272726,0.0007162431818181818,0.0007259181818181818,0.0008286539772727272,0.0007610418181818183
-52,16,5,0.000814175284090909,0.0007860954545454546,0.0008987642045454545,0.0008400718749999999,0.0006647406818181818,0.0006571490909090909,0.000725239346590909,0.0006845654545454546
-48,16,5,0.0007735116477272726,0.0007296749999999999,0.0007902096590909091,0.0007801306818181817,0.0005948734431818181,0.0006217527272727272,0.0006776305397727273,0.0006221927272727273
-44,16,5,0.0007005152556818181,0.0006720463636363636,0.0007650318181818182,0.000721303409090909,0.0005665680681818182,0.0005696236363636363,0.000620122159090909,0.0005782799999999999
-40,16,5,0.000741039034090909,0.0007341749999999999,0.0008125372159090908,0.0007622082386363636,0.0005970622159090909,0.0005963981818181818,0.0006439431818181818,0.0006017909090909092
-36,16,5,0.0007324545170454544,0.0008851636363636363,0.0009040994318181818,0.0007283053977272726,0.0006126809659090909,0.0006117254545454547,0.000654834375,0.0005756199999999999
-32,16,5,0.0006316460795454546,0.0008085545454545454,0.0008954147727272726,0.0006699875,0.0005257137613636363,0.0005361976363636365,0.0005688386363636364,0.0005425025454545454
-28,16,5,0.0005522466477272728,0.0007728545454545455,0.00087271875,0.0006176056818181817,0.0004887890795454545,0.00047925090909090907,0.000529384375,0.000493232
-24,16,5,0.0004901111079545454,0.0006794631818181818,0.0007869383522727272,0.000577078409090909,0.0004150818238636363,0.0004424709090909091,0.0004509607670454544,0.0004353070909090909
-20,16,5,0.00038738096590909093,0.0005505972727272727,0.0006419338068181816,0.0004939167613636363,0.0003598886931818182,0.00036347399999999997,0.0003997584943181817,0.0003680363636363636
-16,16,5,0.0003160904829545455,0.00036361022727272727,0.0005380485795454546,0.000347859659090909,0.00026694770454545455,0.0003268672727272728,0.00034482536931818177,0.00029339454545454545
-12,16,5,0.00025418071022727273,0.0002796211363636364,0.0003855613636363635,0.0002844571022727273,0.00023916327272727268,0.0002648801818181818,0.0002719581534090908,0.00022398763636363633
-4,16,5,0.00011439409090909089,3.0178409090909092e-05,9.460454545454544e-05,0.00012984971590909093,0.00011385997159090908,0.00012493054545454545,0.00013839848011363635,0.00010866581818181817
0,16,5,0.00011779644886363635,3.3197181818181815e-05,9.964573863636362e-05,0.0001337318181818182,0.00011674389204545453,0.00012835981818181818,0.00014225619318181817,0.00011025181818181817
4,16,5,0.0001202619886363636,3.7504590909090904e-05,0.00010338551136363636,0.0001363053977272727,0.00011773375568181819,0.00013305690909090907,0.00014719785511363635,0.00011167072727272726
8,16,5,0.00012238389204545454,3.955129545454545e-05,0.00010477215909090909,0.0001387278409090909,0.00012010078977272727,0.00013665,0.00014746284090909087,0.00011258727272727273
12,16,5,0.00012519485795454546,4.145538636363636e-05,0.0001056096590909091,0.000139634375,0.00012252306818181816,0.0001394610909090909,0.0001457625,0.00011277781818181819
16,16,5,0.00012563207386363635,4.158772727272727e-05,0.00010443863636363634,0.00013885738636363636,0.00012277626136363639,0.00014062109090909092,0.00014130593749999998,0.00011222981818181818
20,16,5,0.0001241578125,4.043422727272727e-05,0.00010124772727272726,0.0001367536931818182,0.00012096906818181814,0.00013987,0.00013687928977272726,0.00011099127272727274
24,16,5,0.0001218822443181818,3.899213636363636e-05,9.949857954545452e-05,0.00013172613636363634,0.00011942091477272726,0.00013850472727272727,0.00013101026988636362,0.0001090058181818182
28,16,5,0.00011629201704545456,3.52588409090909e-05,9.392499999999999e-05,0.00012912386363636363,0.0001148949375,0.0001362903636363636,0.00012628558238636362,0.00010575272727272728
32,16,5,0.0001125672443181818,3.495820454545455e-05,9.104772727272727e-05,0.0001263994318181818,0.00011365856249999999,0.0001337061818181818,0.00012287954545454544,0.00010340909090909091
36,16,5,0.00010687678977272726,3.314536363636363e-05,8.924659090909088e-05,0.00012089034090909092,0.00010980494318181818,0.00012990454545454546,0.00011761602272727272,0.00010099127272727273
40,16,5,0.00010418803977272725,3.121786363636364e-05,8.576392045454545e-05,0.00011776420454545453,0.00010799667613636364,0.00012842981818181817,0.00011434829545454546,9.89430909090909e-05
