x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
40,4,12,7.097855113636364e-05,2.4084772727272728e-05,6.182196022727273e-05,7.977863636363637e-05,6.670936363636364e-05,8.150199999999999e-05,7.763197443181818e-05,5.896581818181818e-05
-60,8,12,0.0003837242045454546,0.0002191834090909091,0.0002896,0.000363119034090909,0.0003095872499999999,0.00032138563636363636,0.00036950228693181816,0.0003445656363636363
-56,8,12,0.00035373681818181814,0.00020719022727272728,0.00028151392045454543,0.00033609204545454537,0.00028169232954545446,0.00030653509090909094,0.0003488125284090909,0.00031264581818181815
-52,8,12,0.0003293358238636363,0.0002017404545454545,0.00027321960227272724,0.0003157011363636363,0.00026699089772727266,0.00028305054545454543,0.0003179964346590909,0.0002848021818181818
-48,8,12,0.0003022621875,0.00020099659090909086,0.00026935909090909085,0.00029818664772727273,0.00024625089204545453,0.0002624921818181818,0.0003000706534090909,0.00026107727272727275
-44,8,12,0.00027618008522727267,0.00020285659090909087,0.00026867443181818185,0.00027548551136363634,0.00023449530681818185,0.0002541721818181818,0.0002843546874999999,0.00024151418181818179
-40,8,12,0.0002572642329545454,0.00020064204545454544,0.0002619934659090909,0.00026022556818181816,0.00021630954545454544,0.0002349269090909091,0.0002575769034090909,0.0002256178181818182
-36,8,12,0.0002670466193181818,0.00022404,0.00028086306818181817,0.0002755022727272727,0.0002281936363636363,0.0002381672727272727,0.0002681165056818182,0.00023612381818181817
-32,8,12,0.00024503011363636364,0.00020785227272727272,0.000268071875,0.0002560176136363636,0.00020696514204545456,0.0002257414545454545,0.0002396394886363636,0.00021804836363636363
-28,8,12,0.00021569931818181813,0.00018960613636363633,0.00024189602272727266,0.00022839403409090906,0.0001942935511363636,0.00020450763636363636,0.0002234583664772727,0.00020000618181818184
-24,8,12,0.0001891155681818182,0.0001659947727272727,0.0002133193181818182,0.00020997272727272723,0.0001737401590909091,0.00019281472727272723,0.00020905071022727273,0.00018191545454545452
-20,8,12,0.00017307613636363635,0.0001469747727272727,0.00019647698863636362,0.00019367642045454544,0.00016310282386363637,0.00017362909090909092,0.00018601651988636362,0.00016415872727272725
-16,8,12,0.000160419375,0.00012344863636363636,0.0001673125,0.0001737565340909091,0.00014833564772727268,0.00015954236363636365,0.00017559934659090907,0.00014954927272727272
-12,8,12,0.00014539883522727269,0.0001068225,0.00014864204545454545,0.00016270000000000002,0.0001405090909090909,0.0001533389090909091,0.00016147311079545455,0.00013731072727272726
-8,8,12,0.00013683605113636363,9.175568181818182e-05,0.00013319460227272724,0.00015341022727272729,0.00012992914772727275,0.00014334854545454545,0.00015487856534090907,0.00012721436363636365
-4,8,12,0.00012690383522727272,8.111590909090909e-05,0.0001263772727272727,0.00014449176136363634,0.0001240643011363636,0.00013610218181818183,0.0001493254971590909,0.00011867563636363637
0,8,12,0.00012110778409090907,7.170954545454546e-05,0.000115859375,0.00013747244318181815,0.00012048225000000002,0.0001320292727272727,0.00013988018465909088,0.00010960472727272726
4,8,12,0.00011585505681818183,6.257956818181818e-05,0.0001070153409090909,0.00013106335227272727,0.00011244115909090908,0.00012486581818181819,0.00013440707386363636,0.00010315527272727272
8,8,12,0.00010905366477272726,5.5943886363636353e-05,0.00010279147727272725,0.0001251085227272727,0.00010769957386363638,0.00012153800000000001,0.00012533754261363636,9.069090909090909e-05
12,8,12,9.820431818181817e-05,4.671613636363636e-05,9.440198863636364e-05,0.00011134801136363636,9.46103693181818e-05,0.00010858890909090909,0.00011196379261363636,8.552327272727273e-05
16,8,12,9.422488636363633e-05,4.255493181818181e-05,8.81747159090909e-05,0.00010671732954545453,9.095219318181816e-05,0.00010375127272727271,0.00010672686079545454,8.074945454545455e-05
20,8,12,9.21303409090909e-05,3.859295454545454e-05,8.52172159090909e-05,0.00010246022727272725,8.584847727272726e-05,0.00010174472727272728,0.00010000490056818181,7.633690909090909e-05
24,8,12,9.058346590909091e-05,3.5764863636363635e-05,8.07072159090909e-05,9.690397727272728e-05,8.303125568181816e-05,9.777090909090909e-05,9.548333806818181e-05,7.2318e-05
28,8,12,8.715170454545455e-05,3.3384954545454544e-05,7.609076704545455e-05,9.348125e-05,7.904376136363634e-05,9.424781818181818e-05,8.933086647727272e-05,6.881018181818181e-05
32,8,12,8.344508522727273e-05,3.089893181818182e-05,7.199622159090908e-05,9.036022727272727e-05,7.69381534090909e-05,9.37501818181818e-05,8.557157670454543e-05,6.597327272727272e-05
36,8,12,8.225667613636362e-05,2.9108909090909085e-05,7.019857954545454e-05,8.62744318181818e-05,7.381738636363637e-05,9.0682e-05,8.20643465909091e-05,6.3956e-05
40,8,12,7.812536931818182e-05,2.711304545454545e-05,6.682318181818181e-05,8.367426136363635e-05,7.22197159090909e-05,8.784236363636362e-05,7.766724431818182e-05,6.285654545454545e-05
-60,12,12,0.00046500903409090903,0.00024389590909090907,0.00033067301136363635,0.0004308892045454545,0.0003651017045454546,0.00037059509090909095,0.0004250708238636364,0.0003953363636363636
-56,12,12,0.0004133592613636363,0.0002228175,0.00031505170454545453,0.0003857642045454545,0.00033338693181818183,0.0003535690909090909,0.00040427119318181814,0.00035973490909090906
-52,12,12,0.00036993144886363636,0.0002055156818181818,0.00029435738636363637,0.0003582815340909091,0.0003138359318181818,0.0003246709090909091,0.00036612007102272725,0.00032563018181818186
-48,12,12,0.00034719008522727276,0.00019761204545454546,0.00028142443181818175,0.0003343917613636364,0.00028592192045454544,0.0003102485454545454,0.0003440658664772727,0.0002953483636363636
-44,12,12,0.00032663198863636355,0.00019673590909090907,0.0002780460227272727,0.00030529659090909085,0.0002710794545454545,0.00028628527272727273,0.0003115933806818182,0.00027099836363636364
-40,12,12,0.0003055594602272727,0.00019812545454545453,0.00027425340909090906,0.00029484403409090897,0.0002501233636363636,0.00026457018181818176,0.0002922407386363636,0.00025331672727272724
-36,12,12,0.0002780969318181818,0.00019926954545454546,0.0002696434659090909,0.00027932954545454544,0.0002382866420454545,0.0002526383636363636,0.00027611889204545454,0.00023899636363636362
-32,12,12,0.00025118616477272723,0.00019770613636363636,0.0002657161931818182,0.0002644778409090909,0.00021999170454545456,0.0002326232727272727,0.00025089076704545453,0.00022487781818181815
-28,12,12,0.0002587382386363636,0.00022392818181818182,0.00028460397727272723,0.0002716752840909091,0.00023220427840909088,0.00023937818181818176,0.00026358294034090903,0.00020989090909090912
-24,12,12,0.00023782576704545452,0.00020661340909090907,0.00026371903409090906,0.00025277244318181813,0.0002102897045454545,0.00022747472727272728,0.0002370293323863636,0.00021430200000000004
-20,12,12,0.00020882863636363633,0.00018907295454545454,0.00023679147727272723,0.00023430340909090904,0.00019684863068181814,0.00020696236363636363,0.0002223984232954545,0.0001952749090909091
-16,12,12,0.00018983965909090904,0.00016654636363636364,0.00022130767045454547,0.00020683068181818177,0.000173284125,0.0001849047272727273,0.00020892883522727267,0.0001765349090909091
-12,12,12,0.0001685334375,0.00014609522727272725,0.00019049772727272726,0.0001913622159090909,0.00016380202840909092,0.0001773410909090909,0.00018693759943181815,0.00015869927272727272
-8,12,12,0.00015729494318181817,0.00011648795454545452,0.00016234829545454547,0.00017835568181818177,0.0001487083977272727,0.00016301218181818182,0.0001768816193181818,0.00014466872727272726
-4,12,12,0.00014782832386363634,9.863045454545455e-05,0.0001508534090909091,0.00016162642045454548,0.00014061528409090908,0.0001566330909090909,0.00016262538352272728,0.00013300745454545453
0,12,12,0.00013675755681818178,8.617295454545453e-05,0.00013479147727272724,0.00015262982954545456,0.00013359376704545454,0.00014626072727272726,0.00015557860795454545,0.00012166581818181819
4,12,12,0.00013030977272727271,7.410045454545454e-05,0.0001228,0.0001447616477272727,0.00012401728977272725,0.00013770345454545453,0.0001493478409090909,0.00011417818181818181
8,12,12,0.00012181678977272725,6.555363636363636e-05,0.00011736619318181819,0.0001342278409090909,0.00011862637499999998,0.00013523745454545455,0.00013860640624999997,0.00010753690909090909
12,12,12,0.0001170997159090909,5.75195e-05,0.00010834914772727272,0.00013018806818181818,0.00010369823863636362,0.0001206270909090909,0.00013190106534090908,9.439963636363636e-05
16,12,12,0.00010553650568181817,5.10865909090909e-05,0.00010050198863636363,0.00011779715909090906,9.95728125e-05,0.00011486436363636363,0.00011434681818181819,8.892181818181818e-05
20,12,12,0.000101233125,4.641990909090909e-05,9.681477272727272e-05,0.00011253437500000001,9.369758522727271e-05,0.00011253399999999999,0.0001088508096590909,8.38630909090909e-05
24,12,12,9.743036931818178e-05,4.199784090909091e-05,9.049943181818183e-05,0.00010562073863636363,9.056226136363637e-05,0.00010774872727272727,0.00010372596590909091,7.920163636363636e-05
28,12,12,9.701130681818182e-05,3.8937931818181816e-05,8.496017045454546e-05,0.00010142727272727271,8.597292613636364e-05,0.00010343963636363638,9.716041193181818e-05,7.504763636363636e-05
32,12,12,9.282553977272727e-05,3.584547727272727e-05,8.00594034090909e-05,9.762272727272727e-05,8.364288068181819e-05,0.00010175709090909092,9.284732954545455e-05,7.160599999999999e-05
36,12,12,9.005113636363635e-05,3.366190909090909e-05,7.788715909090909e-05,9.260454545454545e-05,8.003529545454546e-05,9.802709090909093e-05,8.687046874999998e-05,6.907963636363635e-05
40,12,12,8.529826704545452e-05,3.0237522727272724e-05,7.383622159090908e-05,8.9475e-05,7.826282386363633e-05,9.649763636363635e-05,8.316842329545453e-05,6.761581818181818e-05
-60,16,12,0.0004993197443181818,0.00027906249999999996,0.00034079431818181814,0.00047235369318181816,0.0003965371534090909,0.0004106369090909091,0.00046614288352272727,0.0004288698181818182
-56,16,12,0.0004734879545454545,0.0002659090909090909,0.00033490028409090906,0.00045476164772727273,0.00038159947159090905,0.00039915636363636365,0.00045818241477272724,0.000407414
-52,16,12,0.00043007982954545445,0.00023537045454545454,0.00031974857954545456,0.0004278153409090909,0.0003625269374999999,0.00037545327272727277,0.00042216872159090904,0.00037418781818181814
-48,16,12,0.0004161027272727273,0.0002122125,0.00030121164772727266,0.0003979928977272727,0.0003298270738636364,0.00035822127272727277,0.0003992974005681818,0.0003388378181818182
-44,16,12,0.00037828840909090905,0.00019754795454545452,0.00029156534090909086,0.00035585426136363637,0.00031078365340909085,0.0003273,0.00035907865056818177,0.0003082603636363637
-40,16,12,0.00034181002840909095,0.0001918731818181818,0.0002817994318181818,0.00033271619318181813,0.00028381177840909084,0.0002996970909090909,0.00033481241477272726,0.0002860212727272727
-36,16,12,0.0003202353409090909,0.00019129772727272728,0.00027786477272727275,0.00031310937499999997,0.00026934767045454536,0.0002851750909090909,0.00031283170454545454,0.000269004
-32,16,12,0.00030073218749999996,0.00019630772727272726,0.0002754440340909091,0.0002878482954545454,0.00024853452272727267,0.0002628334545454545,0.00028533541193181814,0.00025333545454545454
-28,16,12,0.00027211397727272725,0.0001972779545454545,0.00027343437499999994,0.0002729909090909091,0.0002364681136363636,0.0002432781818181818,0.0002725793465909091,0.00023775054545454541
-24,16,12,0.00025162977272727264,0.00019411090909090907,0.00026496022727272723,0.00026407073863636365,0.0002175683522727273,0.00023368672727272727,0.00025073491477272726,0.00022173109090909088
-20,16,12,0.0002511130397727273,0.0002161465909090909,0.00028129659090909086,0.0002800181818181818,0.0002288492897727273,0.00024116054545454546,0.00026401301136363633,0.00022826381818181812
-16,16,12,0.00022982624999999998,0.00019681295454545452,0.0002680735795454545,0.00025120312499999996,0.0002063273863636363,0.00023293581818181817,0.00024928017045454544,0.0002084938181818182
-12,16,12,0.00021073269886363638,0.00017846727272727273,0.00024088778409090908,0.00023255056818181815,0.00019239519886363632,0.0002121027272727273,0.00022421694602272726,0.0001891938181818182
-8,16,12,0.00018140957386363638,0.00015920386363636364,0.00021183863636363632,0.00021483068181818178,0.00017896223863636367,0.0001896147272727273,0.00021087144886363637,0.00017048836363636364
-4,16,12,0.0001719981818181818,0.00013541795454545451,0.0001946110795454545,0.000190525,0.0001604290227272727,0.00018191436363636365,0.00018825366477272725,0.00015324781818181816
0,16,12,0.00015708835227272726,0.00011699386363636362,0.00016890142045454548,0.00017758806818181816,0.00015456178977272728,0.00016695254545454543,0.00017715122159090907,0.00013773581818181816
4,16,12,0.00014863704545454545,9.753545454545455e-05,0.00014759204545454545,0.00016624545454545453,0.00014161278409090912,0.00015527636363636362,0.00016193955965909093,0.0001279741818181818
8,16,12,0.0001412938636363636,8.452840909090907e-05,0.00013906931818181815,0.0001520994318181818,0.00013489576704545455,0.00015060836363636363,0.00015351245738636364,0.0001197778181818182
12,16,12,0.00013165235795454543,7.229113636363636e-05,0.0001264244318181818,0.00014410454545454542,0.00012557164772727275,0.00014244018181818182,0.00014638757102272728,0.00011268927272727271
16,16,12,0.00012395045454545456,6.405020454545453e-05,0.00011631619318181816,0.000136825,0.00012072255681818181,0.00013917672727272723,0.00013506316761363634,0.00010638163636363634
20,16,12,0.00012049900568181816,5.452922727272726e-05,0.00010776051136363636,0.0001301559659090909,0.00010581673295454544,0.0001243261818181818,0.00012028933238636363,0.00010058345454545455
24,16,12,0.00010946071022727272,4.8024454545454545e-05,0.00010242897727272728,0.00011473323863636364,0.00010228921022727272,0.0001198049090909091,0.00011136365056818183,8.753618181818182e-05
28,16,12,0.00010739377840909091,4.421877272727272e-05,9.563522727272726e-05,0.00011152215909090909,9.67903125e-05,0.00011736636363636364,0.00010604990056818182,8.265472727272727e-05
32,16,12,0.0001025102556818182,4.046936363636363e-05,8.96872159090909e-05,0.00010681846590909091,9.408250568181817e-05,0.0001122530909090909,0.00010106521306818181,7.849836363636363e-05
36,16,12,9.733960227272727e-05,3.788806818181818e-05,8.704517045454545e-05,0.00010057045454545455,8.966964204545455e-05,0.00010756363636363637,9.462467329545454e-05,7.534672727272728e-05
40,16,12,9.573749999999998e-05,3.5086113636363634e-05,8.27125568181818e-05,9.675482954545453e-05,8.758777840909089e-05,0.00010556181818181818,9.036717329545454e-05,7.341854545454546e-05
